Px Code,Generic Name,NDC,Unit Price
63700001,"CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR,CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",00781598701,6.84
63700001,"CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR,CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",29033002012,11.76
63700001,"CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR,CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",66993040832,11.76
63700001,"CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR,CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",68084056111,26.56
63700001,"CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR,CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",68084056121,26.56
63700001,"CARBAMAZEPINE ER 300 MG CAPSULE,EXTENDED RELEASE MPHASE12HR",66993040932,11.76
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",00078051205,38.41
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",00781598801,27.33
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",51672412501,27.33
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",54868607400,8.09
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",68084056211,45.83
63700001,"CARBAMAZEPINE ER 400 MG TABLET,EXTENDED RELEASE,12 HR",68084056221,45.83
63700001,CARBAMIDE PEROXIDE 10 % ORAL RINSE,42037010475,27.93
63700001,CARBAMIDE PEROXIDE 10 % ORAL RINSE,63029050001,27.93
63700001,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,00536112494,10.96
63700001,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,00904322035,9.08
63700001,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,42037010478,26.75
63700001,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,46122024905,32.87
63700001,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,78112073623,26.16
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG DISINTEGRATING TABLET,00378505101,7.99
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG DISINTEGRATING TABLET,18860034101,24.64
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG DISINTEGRATING TABLET,62756018688,6.14
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,00378007801,5.08
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,00904771861,7.98
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,51862007701,5.08
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,62756051788,2.07
63700001,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,63739004610,7.54
63700001,CARBIDOPA 12.5 MG-LEVODOPA 50 MG-ENTACAPONE 200 MG TABLET,47335000188,24.41
63700001,CARBIDOPA 12.5 MG-LEVODOPA 50 MG-ENTACAPONE 200 MG TABLET,64679078202,24.68
63700001,CARBIDOPA 18.75 MG-LEVODOPA 75 MG-ENTACAPONE 200 MG TABLET,00078054405,57.56
63700001,CARBIDOPA 18.75 MG-LEVODOPA 75 MG-ENTACAPONE 200 MG TABLET,47335000288,24.41
63700001,CARBIDOPA 25 MG TABLET,25010071115,173.46
63700001,CARBIDOPA 25 MG TABLET,43975022010,35.98
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG DISINTEGRATING TABLET,00378505201,9.03
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG DISINTEGRATING TABLET,62756018788,6.94
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,00228253910,5.74
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,00378008501,5.74
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,00904623761,1.49
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,51079088401,5.25
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,51079088420,5.25
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,51862007901,5.74
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,62756051888,2.34
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,63739004710,8.34
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,68084009301,5.40
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,68084009311,5.40
63700001,CARBIDOPA 25 MG-LEVODOPA 100 MG-ENTACAPONE 200 MG TABLET,47335000388,24.41
63700001,CARBIDOPA 25 MG-LEVODOPA 250 MG DISINTEGRATING TABLET,47335018888,11.50
63700001,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,00228254010,7.31
63700001,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,00904623861,1.95
63700001,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,68084009401,11.50
63700001,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,68084009411,6.23
63700001,CARBIDOPA 31.25 MG-LEVODOPA 125 MG-ENTACAPONE 200 MG TABLET,00781564101,24.68
63700001,CARBIDOPA 37.5 MG-LEVODOPA 150 MG-ENTACAPONE 200 MG TABLET,47335000588,24.41
63700001,CARBIDOPA 37.5 MG-LEVODOPA 150 MG-ENTACAPONE 200 MG TABLET,64679078604,24.68
63700001,CARBIDOPA 50 MG-LEVODOPA 200 MG-ENTACAPONE 200 MG TABLET,00781566901,24.68
63700001,CARBIDOPA 50 MG-LEVODOPA 200 MG-ENTACAPONE 200 MG TABLET,47335000688,24.41
63700001,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",00006391868,11.53
63700001,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",00378008801,6.49
63700001,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",51079097801,6.13
63700001,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",68084028111,5.49
63700001,"CARBIDOPA ER 50 MG-LEVODOPA 200 MG TABLET,EXTENDED RELEASE",51079092301,11.46
63700001,"CARBIDOPA ER 50 MG-LEVODOPA 200 MG TABLET,EXTENDED RELEASE",68084028201,10.41
63700001,"CARBIDOPA ER 50 MG-LEVODOPA 200 MG TABLET,EXTENDED RELEASE",68084028211,10.41
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424401,65.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424481,65.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424601,165.82
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424681,165.82
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424801,513.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424881,513.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,00703424891,513.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,16729029534,513.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,25021020205,78.96
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,25021020215,197.40
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,25021020245,592.20
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,61703033918,104.23
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,61703033922,180.82
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,61703033950,408.32
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,61703033956,566.14
63600002,CARBOPLATIN 10 MG/ML INTRAVENOUS SOLUTION,61703036018,72.25
63600002,CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION,00009085605,"1,282.49"
63600002,CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION,00009085608,"1,282.49"
63700001,CARBOXYMETHYLCELLULOSE SODIUM 1 % EYE GEL IN A DROPPERETTE,00023455430,2.55
63700001,CARBOXYMETHYLCELLULOSE SODIUM 1 % EYE GEL IN A DROPPERETTE,58790000228,2.26
63700001,CARBOXYMETHYLCELLULOSE SODIUM 1 % EYE LIQUID GEL DROPS,00023920515,62.28
25000002,CARDIOPLEGIC SOLUTION 16 MEQ/L (POTASSIUM) FOR PERFUSION,00338034104,232.67
63600002,CARFILZOMIB 60 MG INTRAVENOUS SOLUTION,76075010101,"8,111.58"
63700001,CARISOPRODOL 350 MG TABLET,00591551301,3.92
63700001,CARISOPRODOL 350 MG TABLET,63739004910,4.66
63700001,CARISOPRODOL 350 MG TABLET,64980017401,3.92
63700001,CARISOPRODOL 350 MG TABLET,68084038001,1.49
63700001,CARISOPRODOL 350 MG TABLET,68084038011,1.49
63700001,CARISOPRODOL-ASPIRIN 200 MG-325 MG TABLET,00185072401,15.74
63600002,CARMUSTINE 100 MG INTRAVENOUS SOLUTION,23155026141,"14,824.52"
63600002,CARMUSTINE IN POLIFEPROSAN 7.7 MG WAFER FOR IMPLANT,62856017708,"114,976.62"
63700001,CARTEOLOL 1 % EYE DROPS,24208036705,107.82
63700001,CARTEOLOL 1 % EYE DROPS,61314023805,116.83
63700001,CARVEDILOL 12.5 MG TABLET,00904630261,1.00
63700001,CARVEDILOL 12.5 MG TABLET,51079093101,14.04
63700001,CARVEDILOL 12.5 MG TABLET,68084026301,3.21
63700001,CARVEDILOL 12.5 MG TABLET,68084026311,3.21
63700001,CARVEDILOL 12.5 MG TABLET,68084086511,12.82
63700001,CARVEDILOL 12.5 MG TABLET,68382009401,14.06
63700001,CARVEDILOL 3.125 MG TABLET,00093005101,14.06
63700001,CARVEDILOL 3.125 MG TABLET,00904630061,1.00
63700001,CARVEDILOL 3.125 MG TABLET,51079077101,14.04
63700001,CARVEDILOL 3.125 MG TABLET,68084026101,12.82
63700001,CARVEDILOL 3.125 MG TABLET,68084026111,12.82
63700001,CARVEDILOL 3.125 MG TABLET,68084084311,12.82
63700001,CARVEDILOL 3.125 MG TABLET,68382009201,14.06
63700001,CARVEDILOL 6.25 MG TABLET,00781522201,14.06
63700001,CARVEDILOL 6.25 MG TABLET,00904630161,1.00
63700001,CARVEDILOL 6.25 MG TABLET,51079093001,14.04
63700001,CARVEDILOL 6.25 MG TABLET,68084026211,12.82
63700001,"CARVEDILOL PHOSPHATE ER 80 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",00007337313,16.56
63600002,CASPOFUNGIN 50 MG INTRAVENOUS SOLUTION,00006382210,"1,337.33"
63600002,CASPOFUNGIN 70 MG INTRAVENOUS SOLUTION,00006382310,"1,389.48"
25000002,CASTOR OIL,00395051592,29.61
63700001,CASTOR OIL 100 % ORAL,24385051546,20.96
63700001,CASTOR OIL 100 % ORAL,87701040091,20.96
63700001,CEFACLOR 375 MG/5 ML ORAL SUSPENSION,16571007211,"2,171.40"
63700001,CEFACLOR 500 MG CAPSULE,00143998601,17.17
63700001,CEFADROXIL 250 MG/5 ML ORAL SUSPENSION,57237009701,266.91
63700001,CEFADROXIL 250 MG/5 ML ORAL SUSPENSION,68180018102,266.91
63700001,CEFADROXIL 500 MG CAPSULE,68180018008,24.48
63700001,CEFADROXIL 500 MG/5 ML ORAL SUSPENSION,68180018203,554.04
63700001,CEFADROXIL 500 MG/5 ML ORAL SUSPENSION,99999100088,5.54
63600002,CEFAZOLIN 1 GRAM INTRAVENOUS SOLUTION,00409258501,19.42
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00143926201,8.30
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00143926225,8.30
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00143992490,30.33
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00409080501,4.26
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00409080511,4.26
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,00781345170,49.35
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,25021010110,12.63
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,25021010167,12.63
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,44567070725,13.03
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505074901,17.17
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505074905,17.19
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505609301,17.17
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505609305,17.19
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505614200,17.17
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,60505614205,17.19
63600002,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,63323023710,12.55
63600002,CEFAZOLIN 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00264310311,33.16
63600002,CEFAZOLIN 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00338350341,35.53
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00143926101,67.12
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00143926110,67.12
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00143998303,67.12
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00143998391,67.12
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00409080601,66.48
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00409080611,66.48
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00781345246,263.40
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,00781345295,263.40
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,25021010269,47.38
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,25021010299,79.06
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,44567070810,72.47
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,60505076900,143.84
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,60505076901,143.84
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,60505609400,143.84
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,60505609401,143.84
63600002,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,63323023861,75.43
63600002,CEFAZOLIN 2 GRAM/100 ML IN DEXTROSE(ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00338350841,73.04
63600002,CEFAZOLIN IV SYRINGE 100 MG/ML (PEDIATRIC) ,99999100467,23.69
63600002,CEFAZOLIN IVPB 2 G/100 ML NS (PREMIX) ,99999100411,62.70
63700001,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,00093413773,520.08
63700001,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,65862021901,519.42
63700001,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,68180072310,519.75
63700001,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,68180072320,436.72
63700001,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,99999100090,10.92
63700001,CEFDINIR 300 MG CAPSULE,65862017760,33.61
63700001,CEFDINIR 300 MG CAPSULE,68001015006,33.65
63700001,CEFDINIR 300 MG CAPSULE,68180071160,33.65
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,00409021901,40.74
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,25021012120,47.38
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,25021012166,47.38
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,44567024010,45.01
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505083400,111.61
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505083404,111.63
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505603001,111.61
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505603004,111.63
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505614400,111.63
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505614404,111.63
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505614600,111.61
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,60505614604,111.63
63600002,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,63323032620,45.80
63600002,CEFEPIME 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00338130141,174.86
63600002,CEFEPIME 1 GRAM/50 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,00264319311,74.64
63600002,CEFEPIME 2 GRAM INTRAVENOUS SOLUTION,00409021801,77.30
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,00409022001,72.09
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,00409022011,72.09
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,25021012250,78.96
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,25021012267,78.96
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,44567024110,77.38
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505068100,221.58
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505068101,221.58
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505068104,221.55
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505603101,221.58
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505603104,221.55
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505614700,221.58
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,60505614704,221.55
63600002,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,63323034020,78.17
63600002,CEFEPIME 2 GRAM/100 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00338130148,224.33
63600002,CEFEPIME 2 GRAM/50 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,00264319511,112.59
63600002,CEFEPIME IV SYRINGE 100 MG/ML (PEDIATRIC) ,99999100478,117.16
63600002,CEFEPIME IVPB 2 G MINI-BAG PLUS (CONNECTED) ,99999100647,221.55
63700001,CEFIXIME 100 MG/5 ML ORAL SUSPENSION,65862075150,"1,465.37"
63700001,CEFIXIME 100 MG/5 ML ORAL SUSPENSION,68180020201,"2,038.48"
63700001,CEFIXIME 100 MG/5 ML ORAL SUSPENSION,68180020203,"1,791.08"
63700001,CEFIXIME 100 MG/5 ML ORAL SUSPENSION,68180040501,"1,465.37"
63700001,CEFIXIME 100 MG/5 ML ORAL SUSPENSION,99999100152,29.31
63700001,CEFIXIME 400 MG CAPSULE,27437020808,151.94
63700001,CEFIXIME 400 MG CAPSULE,27437020811,151.94
63700001,CEFIXIME 400 MG TABLET,27437020108,116.27
63600002,CEFOTAXIME 1 GRAM INTRAVENOUS SOLUTION,00039002325,27.32
63600002,CEFOTAXIME 1 GRAM SOLUTION FOR INJECTION,00039001810,14.61
63600002,CEFOTAXIME 1 GRAM SOLUTION FOR INJECTION,00143993101,17.37
63600002,CEFOTAXIME 1 GRAM SOLUTION FOR INJECTION,00143993125,17.37
63600002,CEFOTAXIME 10 GRAM SOLUTION FOR INJECTION,00143993591,177.88
63600002,CEFOTAXIME 500 MG SOLUTION FOR INJECTION,00143993001,11.84
63600002,CEFOTAXIME 500 MG SOLUTION FOR INJECTION,00143993003,11.84
63600002,CEFOTAXIME 500 MG SOLUTION FOR INJECTION,00143993010,11.84
63600002,CEFOTAXIME IV SYRINGE 50 MG/ML PEDIATRIC ,99999100469,20.53
25000002,CEFOTETAN 1 GRAM SOLUTION FOR INJECTION,63323038510,126.69
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,00143987801,55.59
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,00143987825,55.59
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,25021010910,47.38
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,44567024525,47.38
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,44567024585,23.69
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,60505075901,73.89
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,60505075905,73.86
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,60505602501,73.89
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,60505602505,73.86
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,63323034125,50.38
63600002,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION,63323034129,25.35
63600002,"CEFOXITIN 1 GRAM/50 ML IN DEXTROSE, ISO-OSMOTIC INTRAVENOUS PIGGYBACK",00264312311,73.52
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,00143987701,82.42
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,25021011020,78.96
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,44567024625,79.06
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,60505076001,123.53
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,60505076005,123.53
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,60505602605,123.53
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,63323034225,84.00
63600002,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION,63323034229,50.61
63600002,CEFOXITIN 2 GRAM/50 ML IN DEXTROSE(ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,00264312511,135.05
63600002,CEFOXITIN IV SYRINGE 40 MG/ML (PEDIATRIC) ,99999100625,22.41
63600002,CEFOXITIN IVPB 1 G MINI-BAG PLUS (CONNECTED),99999000455,74.80
63600002,CEFOXITIN IVPB 2 G MINI-BAG PLUS (CONNECTED) ,99999000454,136.70
63700001,CEFPODOXIME 100 MG/5 ML ORAL SUSPENSION,00781616946,"1,079.12"
63700001,CEFPODOXIME 100 MG/5 ML ORAL SUSPENSION,00781616952,566.87
63700001,CEFPODOXIME 100 MG/5 ML ORAL SUSPENSION,64980040310,"1,079.12"
63700001,CEFPODOXIME 100 MG/5 ML ORAL SUSPENSION,64980040350,566.87
63700001,CEFPODOXIME 100 MG/5 ML ORAL SUSPENSION,99999100153,10.79
63700001,CEFPODOXIME 200 MG TABLET,00781543920,55.65
63700001,CEFPODOXIME 200 MG TABLET,42043012120,55.65
63700001,CEFPODOXIME 200 MG TABLET,65862009620,55.65
63700001,CEFPODOXIME 50 MG/5 ML ORAL SUSPENSION,00781616846,567.20
63700001,CEFPROZIL 125 MG/5 ML ORAL SUSPENSION,68180040103,275.70
63700001,CEFPROZIL 125 MG/5 ML ORAL SUSPENSION,99999100092,2.76
63700001,CEFPROZIL 250 MG/5 ML ORAL SUSPENSION,00781620346,498.76
63700001,CEFPROZIL 250 MG/5 ML ORAL SUSPENSION,65862010001,498.76
63700001,CEFPROZIL 250 MG/5 ML ORAL SUSPENSION,68180040203,500.08
63700001,CEFPROZIL 250 MG/5 ML ORAL SUSPENSION,99999100091,4.99
63700001,CEFPROZIL 500 MG TABLET,68180040401,59.51
63600002,CEFTAROLINE FOSAMIL 400 MG INTRAVENOUS SOLUTION,00456040001,634.51
63600002,CEFTAROLINE FOSAMIL 400 MG INTRAVENOUS SOLUTION,00456040010,499.67
63600002,CEFTAROLINE FOSAMIL 600 MG INTRAVENOUS SOLUTION,00456060001,634.51
63600002,CEFTAROLINE FOSAMIL 600 MG INTRAVENOUS SOLUTION,00456060010,499.67
63600002,CEFTAZIDIME 1 GRAM INTRAVENOUS SOLUTION,00173043400,80.74
63600002,CEFTAZIDIME 1 GRAM INTRAVENOUS SOLUTION,00409509252,31.27
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,00173037810,78.13
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,00409508216,33.16
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,00409508252,26.14
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,00781317780,68.85
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,24987037810,78.13
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,25021012720,41.06
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,25021012766,41.06
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,44567023525,35.53
63600002,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,99999100479,4.21
63600002,CEFTAZIDIME 2 GRAM INTRAVENOUS SOLUTION,00409509311,110.67
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,00409508411,74.30
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,00409508451,70.91
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,00781317891,109.63
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,24987037934,156.21
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,25021012850,72.47
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,25021012867,72.47
63600002,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,44567023610,78.96
63600002,CEFTAZIDIME 500 MG SOLUTION FOR INJECTION,24987037710,52.11
63600002,CEFTAZIDIME-AVIBACTAM 2.5 GRAM INTRAVENOUS SOLUTION,00456270001,"1,185.03"
63600002,CEFTAZIDIME-AVIBACTAM 2.5 GRAM INTRAVENOUS SOLUTION,00456270010,"1,185.03"
63700001,CEFTIBUTEN 400 MG CAPSULE,45809040120,95.48
63700001,CEFTIBUTEN 400 MG CAPSULE,65224080022,210.81
63600002,CEFTRIAXONE 1 GRAM INTRAVENOUS SOLUTION,00409733304,29.45
63600002,CEFTRIAXONE 1 GRAM INTRAVENOUS SOLUTION,00409733349,30.79
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00143985701,19.74
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00409733201,11.84
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00409733220,11.84
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00409733221,11.84
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00781320885,252.54
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00781320895,252.54
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00781932885,252.54
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,00781932895,252.54
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,25021010610,18.95
63600002,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,25021010667,18.95
